frame,track_id,vehicle_class,x1,y1,x2,y2,centroid_x,centroid_y
73,16,car,395,477,516,579,455,528
73,64,car,670,265,738,317,704,291
73,19,car,1334,613,1398,704,1366,658
73,65,car,559,334,659,397,609,365
73,20,car,595,424,678,516,636,470
73,63,car,374,831,505,982,439,906
73,3,car,454,570,610,733,532,651
73,61,person,1076,494,1097,549,1086,521
73,24,car,1319,559,1372,632,1345,595
73,21,truck,1321,444,1406,563,1363,503
73,101,car,709,610,784,729,746,669
73,216,person,794,681,839,783,816,732
73,18,car,699,372,771,445,735,408
73,90,person,1653,766,1681,828,1667,797
73,111,car,750,202,810,243,780,222
73,187,person,858,514,893,589,875,551
73,102,car,800,226,856,274,828,250
73,50,truck,1563,378,1919,855,1741,616
73,160,car,642,267,738,319,690,293
73,203,person,879,852,937,969,908,910
74,1,bus,377,795,712,1076,544,935
74,5,car,1406,614,1513,732,1459,673
74,8,car,155,712,363,909,259,810
74,11,car,1565,875,1685,1026,1625,950
74,16,car,390,479,516,583,453,531
74,64,car,664,266,736,320,700,293
74,19,car,1335,613,1399,704,1367,658
74,65,car,557,336,660,399,608,367
74,20,car,591,427,676,520,633,473
74,63,car,365,842,498,993,431,917
74,3,car,447,571,608,741,527,656
74,61,person,1076,494,1097,548,1086,521
74,24,car,1320,559,1372,632,1346,595
74,21,truck,1316,443,1409,562,1362,502
74,101,truck,708,615,782,737,745,676
74,216,person,793,685,836,786,814,735
74,18,car,697,375,770,449,733,412
74,111,car,749,202,807,245,778,223
74,102,car,800,227,852,273,826,250
74,50,truck,1562,378,1919,852,1740,615
74,203,person,877,864,934,967,905,915
74,31,car,924,455,973,535,948,495
74,12,person,1296,709,1336,776,1316,742
75,1,bus,374,805,707,1078,540,941
75,5,car,1406,614,1513,732,1459,673
75,8,car,145,718,357,920,251,819
75,11,car,1564,876,1685,1028,1624,952
75,16,car,383,481,509,588,446,534
75,64,car,661,267,734,321,697,294
75,19,car,1336,613,1400,704,1368,658
75,65,car,556,336,656,402,606,369
75,20,car,589,433,675,522,632,477
75,63,car,356,852,488,1007,422,929
75,3,car,443,575,606,749,524,662
75,61,person,1077,495,1097,547,1087,521
75,24,car,1320,559,1374,633,1347,596
75,21,truck,1312,443,1410,561,1361,502
75,101,car,706,621,782,745,744,683
75,18,car,697,380,769,451,733,415
75,111,car,749,203,806,248,777,225
75,50,truck,1562,377,1919,854,1740,615
75,203,person,876,879,934,967,905,923
75,31,car,922,457,972,540,947,498
75,12,person,1299,712,1342,781,1320,746
75,187,person,857,525,892,597,874,561
76,1,bus,371,814,705,1079,538,946
76,5,car,1405,614,1513,732,1459,673
76,8,car,135,725,352,929,243,827
76,11,car,1563,875,1686,1030,1624,952
76,16,car,377,485,510,593,443,539
76,64,car,664,267,732,322,698,294
76,19,car,1337,613,1400,705,1368,659
76,65,car,555,339,653,405,604,372
76,20,car,587,438,672,526,629,482
76,63,car,347,865,481,1025,414,945
76,3,car,438,580,602,759,520,669
76,61,person,1077,495,1098,546,1087,520
76,24,car,1320,561,1375,633,1347,597
76,101,car,703,627,780,752,741,689
76,18,car,693,383,767,454,730,418
76,111,car,748,200,807,248,777,224
76,50,truck,1563,376,1919,855,1741,615
76,12,motorcycle,1301,719,1346,802,1323,760
76,187,person,857,529,891,601,874,565
76,226,person,1790,869,1830,962,1810,915
76,102,car,800,228,850,272,825,250
77,1,bus,369,822,703,1079,536,950
77,5,car,1405,614,1513,732,1459,673
77,8,car,126,733,344,939,235,836
77,11,car,1565,876,1686,1030,1625,953
77,16,car,371,491,509,598,440,544
77,64,car,668,272,729,322,698,297
77,19,car,1338,613,1400,705,1369,659
77,65,car,552,342,651,408,601,375
77,20,car,584,440,670,530,627,485
77,63,car,338,875,475,1038,406,956
77,3,car,433,587,598,767,515,677
77,61,person,1078,498,1098,545,1088,521
77,24,car,1320,562,1374,634,1347,598
77,101,truck,700,634,780,761,740,697
77,18,car,663,382,767,459,715,420
77,111,car,748,201,805,248,776,224
77,50,truck,1565,375,1919,855,1742,615
77,12,motorcycle,1304,723,1350,804,1327,763
77,226,person,1790,871,1831,963,1810,917
77,102,car,799,230,848,274,823,252
78,1,bus,369,831,699,1079,534,955
78,5,car,1405,613,1513,732,1459,672
78,8,car,116,740,336,952,226,846
78,11,car,1566,876,1686,1031,1626,953
78,16,car,369,493,509,602,439,547
78,64,car,662,274,727,325,694,299
78,19,car,1338,613,1400,705,1369,659
78,65,car,554,346,649,410,601,378
78,20,car,580,443,669,534,624,488
78,63,car,327,886,467,1050,397,968
78,3,car,429,593,594,775,511,684
78,61,person,1078,498,1098,544,1088,521
78,24,car,1320,561,1372,634,1346,597
78,101,truck,698,642,779,770,738,706
78,18,car,650,381,766,463,708,422
78,111,car,749,204,804,250,776,227
78,50,truck,1566,374,1919,853,1742,613
78,12,person,1305,727,1353,805,1329,766
78,226,person,1793,870,1833,962,1813,916
78,102,car,796,233,846,275,821,254
78,203,person,870,924,929,1019,899,971
78,31,car,922,471,973,538,947,504
78,187,person,855,540,891,625,873,582
79,1,bus,367,840,695,1079,531,959
79,5,car,1405,613,1514,732,1459,672
79,8,car,106,749,330,965,218,857
79,11,car,1566,880,1687,1032,1626,956
79,16,car,364,495,511,607,437,551
79,64,car,659,276,725,328,692,302
79,19,car,1338,615,1399,702,1368,658
79,65,car,556,347,646,413,601,380
79,20,car,576,446,666,539,621,492
79,63,car,316,896,461,1068,388,982
79,3,car,420,598,590,780,505,689
79,61,person,1078,497,1099,544,1088,520
79,24,car,1319,561,1372,633,1345,597
79,101,truck,695,646,779,776,737,711
79,18,car,654,386,764,466,709,426
79,111,car,750,203,804,251,777,227
79,50,truck,1565,374,1919,852,1742,613
79,12,person,1308,731,1355,814,1331,772
79,102,car,796,235,847,274,821,254
79,253,person,868,348,896,418,882,383
79,254,car,693,644,779,777,736,710
79,203,person,865,936,928,1051,896,993
79,31,car,919,474,974,553,946,513
79,21,truck,1296,443,1411,562,1353,502
80,1,bus,369,851,692,1080,530,965
80,5,car,1407,613,1514,732,1460,672
80,8,car,95,759,324,977,209,868
80,11,car,1568,883,1687,1031,1627,957
80,16,car,358,497,522,611,440,554
80,64,car,655,280,723,331,689,305
80,19,car,1338,617,1400,700,1369,658
80,65,car,542,348,644,417,593,382
80,20,car,574,448,664,546,619,497
80,63,car,304,910,451,1079,377,994
80,3,car,415,605,586,790,500,697
80,61,person,1078,498,1100,547,1089,522
80,24,car,1319,563,1373,633,1346,598
80,18,car,648,389,762,468,705,428
80,111,car,749,202,803,253,776,227
80,50,truck,1563,376,1918,850,1740,613
80,12,person,1311,735,1358,818,1334,776
80,253,person,868,360,895,418,881,389
80,31,car,917,479,974,562,945,520
80,21,truck,1309,444,1409,563,1359,503
80,90,person,1651,760,1680,821,1665,790
80,226,person,1795,872,1835,962,1815,917
80,187,person,852,553,891,645,871,599
81,1,bus,372,862,690,1079,531,970
81,5,car,1408,613,1514,732,1461,672
81,8,car,85,767,319,988,202,877
81,11,car,1569,884,1686,1032,1627,958
81,16,car,354,499,524,615,439,557
81,64,car,654,283,722,333,688,308
81,19,car,1338,615,1400,702,1369,658
81,65,car,539,350,641,419,590,384
81,20,car,571,449,661,550,616,499
81,63,car,295,924,443,1080,369,1002
81,3,car,409,609,584,798,496,703
81,61,person,1078,498,1100,549,1089,523
81,24,car,1319,564,1374,633,1346,598
81,18,car,662,391,760,470,711,430
81,111,car,745,206,804,255,774,230
81,50,truck,1562,377,1918,851,1740,614
81,12,person,1312,740,1360,818,1336,779
81,31,car,917,483,974,566,945,524
81,21,truck,1314,444,1408,564,1361,504
81,90,person,1651,760,1679,821,1665,790
81,226,person,1796,872,1834,961,1815,916
81,153,car,780,312,824,369,802,340
81,101,truck,691,656,775,788,733,722
81,102,car,793,234,846,278,819,256
81,203,person,858,968,924,1080,891,1024
82,1,bus,375,870,687,1079,531,974
82,5,car,1411,613,1514,732,1462,672
82,8,car,73,774,311,999,192,886
82,11,car,1569,887,1688,1031,1628,959
82,16,car,351,499,521,619,436,559
82,64,car,654,283,722,335,688,309
82,19,car,1339,614,1402,704,1370,659
82,65,car,542,352,641,421,591,386
82,20,car,566,453,658,555,612,504
82,63,car,283,935,434,1080,358,1007
82,3,car,404,615,580,809,492,712
82,61,person,1077,497,1101,549,1089,523
82,24,car,1319,564,1376,632,1347,598
82,18,car,678,392,758,472,718,432
82,111,car,747,209,803,254,775,231
82,12,car,1313,746,1363,821,1338,783
82,31,car,916,488,976,565,946,526
82,21,truck,1318,444,1408,564,1363,504
82,90,person,1652,759,1679,820,1665,789
82,226,person,1796,873,1836,961,1816,917
82,153,car,781,314,823,370,802,342
82,101,car,689,663,773,793,731,728
82,102,car,795,237,844,277,819,257
82,203,person,856,987,923,1080,889,1033
83,1,bus,373,879,684,1080,528,979
83,5,car,1412,613,1514,733,1463,673
83,8,car,60,785,303,1013,181,899
83,11,car,1573,888,1692,1032,1632,960
83,16,car,348,504,518,625,433,564
83,64,car,655,284,720,337,687,310
83,19,car,1339,614,1403,706,1371,660
83,65,car,536,353,641,424,588,388
83,20,car,562,457,656,559,609,508
83,63,car,269,952,426,1080,347,1016
83,3,car,393,620,576,817,484,718
83,61,person,1077,496,1101,549,1089,522
83,24,car,1320,563,1377,631,1348,597
83,18,car,682,395,758,475,720,435
83,111,car,743,208,803,256,773,232
83,12,person,1319,750,1367,828,1343,789
83,31,car,914,492,974,577,944,534
83,21,truck,1319,444,1408,565,1363,504
83,90,person,1652,758,1680,819,1666,788
83,153,car,779,316,822,371,800,343
83,101,car,686,671,771,800,728,735
83,203,person,857,1004,919,1080,888,1042
83,253,person,867,380,892,427,879,403
83,50,truck,1566,377,1918,854,1742,615
84,1,bus,372,887,681,1080,526,983
84,5,car,1412,613,1514,733,1463,673
84,8,car,50,792,295,1025,172,908
84,11,car,1572,888,1692,1032,1632,960
84,16,car,342,511,512,630,427,570
84,64,car,653,286,718,339,685,312
84,19,car,1338,616,1403,703,1370,659
84,65,car,541,355,640,427,590,391
84,20,car,561,461,651,563,606,512
84,63,car,257,967,416,1080,336,1023
84,3,car,386,626,573,824,479,725
84,61,person,1077,496,1101,549,1089,522
84,24,car,1320,563,1378,630,1349,596
84,18,car,682,395,758,477,720,436
84,111,car,739,210,801,257,770,233
84,12,motorcycle,1324,755,1368,851,1346,803
84,31,car,914,496,973,585,943,540
84,21,truck,1320,444,1408,565,1364,504
84,90,person,1650,756,1679,820,1664,788
84,101,car,684,677,770,813,727,745
84,203,person,857,1025,917,1080,887,1052
84,253,person,866,381,892,431,879,406
84,187,person,849,577,888,675,868,626
85,1,bus,372,896,676,1079,524,987
85,5,car,1410,613,1514,732,1462,672
85,8,car,36,801,288,1037,162,919
85,11,car,1573,889,1693,1032,1633,960
85,16,car,332,518,499,635,415,576
85,64,car,653,286,715,339,684,312
85,19,car,1338,615,1403,705,1370,660
85,65,car,544,357,638,429,591,393
85,20,car,557,463,649,567,603,515
85,63,car,251,981,407,1080,329,1030
85,3,car,381,633,569,834,475,733
85,61,person,1077,495,1100,550,1088,522
85,24,car,1320,562,1378,630,1349,596
85,18,car,678,400,757,481,717,440
85,111,car,743,210,799,257,771,233
85,12,person,1326,758,1372,857,1349,807
85,31,car,913,500,973,588,943,544
85,21,truck,1319,444,1409,565,1364,504
85,90,person,1648,756,1678,821,1663,788
85,101,car,683,684,769,821,726,752
85,253,person,865,383,892,434,878,408
85,187,person,849,582,889,678,869,630
85,226,person,1798,877,1840,964,1819,920
85,102,car,791,237,841,278,816,257
86,1,bus,374,907,672,1079,523,993
86,5,car,1410,613,1514,733,1462,673
86,8,car,24,812,280,1050,152,931
86,11,car,1575,891,1694,1032,1634,961
86,16,car,325,521,486,641,405,581
86,64,car,651,287,715,342,683,314
86,19,car,1339,617,1404,702,1371,659
86,65,car,545,360,635,431,590,395
86,20,car,553,468,645,573,599,520
86,63,car,248,997,395,1080,321,1038
86,3,car,374,641,563,844,468,742
86,61,person,1078,494,1101,550,1089,522
86,24,car,1320,562,1377,631,1348,596
86,18,car,676,404,755,486,715,445
86,111,car,743,211,798,257,770,234
86,12,person,1330,764,1374,846,1352,805
86,31,car,913,503,973,590,943,546
86,21,truck,1320,444,1408,564,1364,504
86,90,person,1647,755,1677,822,1662,788
86,101,car,680,693,767,831,723,762
86,253,person,864,385,892,438,878,411
86,187,person,849,587,888,679,868,633
86,226,person,1798,879,1841,968,1819,923
86,102,car,789,239,842,281,815,260
86,50,truck,1569,378,1919,858,1744,618
87,1,bus,376,914,668,1079,522,996
87,5,car,1409,613,1514,733,1461,673
87,8,car,11,818,273,1063,142,940
87,11,car,1576,894,1693,1033,1634,963
87,16,car,321,525,482,645,401,585
87,64,car,651,288,713,344,682,316
87,19,car,1340,617,1404,703,1372,660
87,65,car,538,362,632,434,585,398
87,20,car,549,471,643,577,596,524
87,63,car,249,1009,385,1080,317,1044
87,3,car,368,645,560,854,464,749
87,61,person,1077,490,1102,548,1089,519
87,24,car,1321,562,1376,632,1348,597
87,18,car,676,408,755,488,715,448
87,111,car,743,215,797,258,770,236
87,12,person,1331,769,1376,846,1353,807
87,31,car,913,508,973,586,943,547
87,21,truck,1319,444,1409,563,1364,503
87,90,person,1646,755,1677,822,1661,788
87,101,car,678,699,766,842,722,770
87,253,person,863,385,891,442,877,413
87,226,person,1798,882,1842,974,1820,928
87,153,car,778,323,817,379,797,351
88,1,bus,374,925,664,1079,519,1002
88,5,car,1409,613,1514,733,1461,673
88,8,car,1,828,264,1074,132,951
88,11,car,1578,896,1693,1031,1635,963
88,16,car,319,528,479,650,399,589
88,64,car,645,290,713,346,679,318
88,19,car,1340,618,1404,704,1372,661
88,65,car,537,364,629,438,583,401
88,20,car,545,474,640,582,592,528
88,63,car,254,1029,376,1080,315,1054
88,3,car,361,650,556,865,458,757
88,61,person,1078,491,1103,548,1090,519
88,24,car,1321,562,1376,633,1348,597
88,18,car,676,412,753,491,714,451
88,111,car,742,217,795,258,768,237
88,31,car,914,514,972,590,943,552
88,90,person,1646,754,1677,825,1661,789
88,101,truck,677,705,765,853,721,779
88,226,person,1799,883,1844,977,1821,930
88,160,car,614,291,715,345,664,318
88,102,car,794,245,840,281,817,263
89,1,car,374,936,660,1078,517,1007
89,5,car,1407,613,1514,733,1460,673
89,8,car,0,836,256,1080,128,958
89,11,car,1579,896,1695,1030,1637,963
89,16,car,313,531,472,657,392,594
89,64,car,647,291,712,348,679,319
89,19,car,1340,616,1404,705,1372,660
89,65,car,538,368,626,441,582,404
89,20,car,542,480,639,589,590,534
89,3,car,354,658,551,873,452,765
89,61,person,1078,492,1104,547,1091,519
89,24,car,1320,562,1376,633,1348,597
89,18,car,674,411,750,494,712,452
89,111,car,744,220,794,258,769,239
89,31,car,913,518,971,609,942,563
89,90,person,1646,754,1675,826,1660,790
89,101,truck,675,710,765,861,720,785
89,226,person,1801,885,1844,975,1822,930
89,102,car,793,245,840,283,816,264
89,12,person,1337,780,1378,853,1357,816
89,21,car,1327,443,1410,562,1368,502
90,1,car,372,948,656,1077,514,1012
90,5,car,1407,613,1515,734,1461,673
90,8,car,0,847,249,1080,124,963
90,11,car,1577,894,1699,1033,1638,963
90,16,car,306,536,464,660,385,598
90,64,car,647,292,711,348,679,320
90,65,car,538,372,625,443,581,407
90,20,car,540,484,636,593,588,538
90,3,car,347,666,546,881,446,773
90,61,person,1079,492,1104,546,1091,519
90,24,car,1320,563,1380,632,1350,597
90,18,car,671,413,747,498,709,455
90,111,car,742,219,794,259,768,239
90,31,car,913,524,971,619,942,571
90,90,person,1646,754,1675,826,1660,790
90,101,car,673,718,762,867,717,792
90,12,person,1340,783,1383,856,1361,819
90,50,truck,1568,377,1919,860,1743,618
90,253,person,861,399,888,453,874,426
90,160,car,611,294,714,349,662,321
91,1,car,371,959,652,1078,511,1018
91,5,car,1409,613,1516,733,1462,673
91,8,car,0,860,239,1080,119,970
91,11,car,1578,894,1702,1036,1640,965
91,16,car,301,538,457,670,379,604
91,64,car,648,293,709,349,678,321
91,65,car,535,377,623,445,579,411
91,20,car,537,488,634,598,585,543
91,3,car,343,671,541,890,442,780
91,61,person,1078,488,1104,543,1091,515
91,24,car,1320,564,1383,632,1351,598
91,18,car,664,417,745,502,704,459
91,111,car,740,219,793,259,766,239
91,31,car,911,529,971,626,941,577
91,90,person,1646,754,1675,824,1660,789
91,101,truck,671,726,762,872,716,799
91,12,person,1343,789,1389,867,1366,828
91,50,truck,1567,377,1919,861,1743,619
91,253,person,861,403,886,458,873,430
91,187,person,847,624,886,719,866,671
91,226,person,1802,887,1845,990,1823,938
91,102,car,791,245,837,285,814,265
92,5,car,1411,612,1516,734,1463,673
92,8,car,0,869,232,1080,116,974
92,11,car,1579,896,1703,1039,1641,967
92,16,car,299,542,452,677,375,609
92,64,car,644,294,707,352,675,323
92,65,car,532,380,621,449,576,414
92,20,car,532,491,632,604,582,547
92,3,car,335,679,536,901,435,790
92,61,person,1077,487,1104,543,1090,515
92,24,car,1319,564,1385,632,1352,598
92,111,car,736,219,792,261,764,240
92,31,car,910,533,971,633,940,583
92,90,person,1645,755,1674,822,1659,788
92,101,car,669,732,760,873,714,802
92,12,person,1346,795,1392,873,1369,834
92,50,truck,1567,376,1919,858,1743,617
92,253,person,861,405,886,462,873,433
92,298,motorcycle,1353,816,1390,910,1371,863
92,187,person,842,632,887,730,864,681
92,19,car,1345,623,1404,709,1374,666
93,5,car,1412,613,1516,734,1464,673
93,8,car,0,881,223,1080,111,980
93,11,car,1580,898,1705,1041,1642,969
93,16,car,291,547,447,682,369,614
93,64,car,640,297,704,354,672,325
93,65,car,530,380,619,451,574,415
93,20,car,527,495,629,608,578,551
93,3,car,326,686,531,912,428,799
93,61,person,1077,488,1105,544,1091,516
93,24,car,1319,564,1386,634,1352,599
93,111,car,737,219,792,262,764,240
93,31,truck,910,537,970,641,940,589
93,90,person,1645,755,1674,819,1659,787
93,101,car,667,741,757,878,712,809
93,12,person,1349,801,1395,880,1372,840
93,50,bus,1565,376,1919,858,1742,617
93,298,motorcycle,1352,814,1395,913,1373,863
93,303,motorcycle,1345,801,1395,889,1370,845
93,19,car,1343,620,1405,710,1374,665
93,1,car,368,980,642,1078,505,1029
93,18,car,660,423,741,510,700,466
93,226,person,1805,893,1846,995,1825,944
94,5,car,1413,613,1517,734,1465,673
94,8,car,0,891,215,1080,107,985
94,11,car,1580,899,1707,1039,1643,969
94,16,car,283,553,441,686,362,619
94,64,car,635,299,703,356,669,327
94,65,car,529,383,618,453,573,418
94,20,car,523,498,624,612,573,555
94,3,car,319,694,526,922,422,808
94,61,person,1078,487,1105,544,1091,515
94,24,car,1319,564,1387,635,1353,599
94,111,car,738,219,791,262,764,240
94,31,car,907,543,968,648,937,595
94,90,person,1644,754,1674,818,1659,786
94,101,truck,664,749,759,897,711,823
94,12,person,1353,805,1396,883,1374,844
94,50,truck,1566,377,1919,859,1742,618
94,298,motorcycle,1352,825,1398,913,1375,869
94,303,motorcycle,1349,804,1398,890,1373,847
94,19,car,1341,618,1406,710,1373,664
94,1,car,368,992,636,1080,502,1036
94,18,car,659,427,739,513,699,470
94,226,person,1807,896,1847,993,1827,944
94,21,truck,1330,443,1414,563,1372,503
94,187,person,839,648,885,751,862,699
95,5,car,1412,613,1518,734,1465,673
95,8,car,0,903,203,1080,101,991
95,11,car,1581,900,1706,1044,1643,972
95,16,car,276,556,435,692,355,624
95,64,car,632,303,701,360,666,331
95,65,car,525,387,615,456,570,421
95,20,car,517,504,622,617,569,560
95,3,car,311,701,522,933,416,817
95,61,person,1078,488,1105,543,1091,515
95,24,car,1319,564,1388,636,1353,600
95,111,car,735,220,790,264,762,242
95,31,car,906,548,967,654,936,601
95,101,truck,660,758,756,914,708,836
95,12,person,1356,810,1399,890,1377,850
95,50,truck,1566,377,1919,859,1742,618
95,298,motorcycle,1354,826,1401,923,1377,874
95,19,car,1342,621,1405,710,1373,665
95,1,car,368,1005,629,1079,498,1042
95,18,car,654,430,737,514,695,472
95,226,person,1808,897,1847,992,1827,944
95,314,car,1354,507,1413,564,1383,535
95,187,person,838,657,885,767,861,712
96,5,car,1412,613,1518,734,1465,673
96,8,car,0,914,193,1080,96,997
96,11,car,1581,902,1706,1045,1643,973
96,16,car,272,560,431,695,351,627
96,64,car,632,304,699,362,665,333
96,65,car,521,390,612,459,566,424
96,20,car,513,508,620,623,566,565
96,3,car,302,711,517,944,409,827
96,61,person,1078,485,1105,542,1091,513
96,24,car,1320,564,1389,637,1354,600
96,31,car,905,558,966,663,935,610
96,101,truck,659,766,755,917,707,841
96,12,person,1358,816,1403,898,1380,857
96,50,bus,1566,377,1919,856,1742,616
96,19,car,1344,628,1406,711,1375,669
96,1,car,368,1015,621,1079,494,1047
96,18,car,651,434,736,517,693,475
96,226,person,1810,897,1848,992,1829,944
96,314,car,1354,507,1413,565,1383,536
96,187,person,836,665,884,779,860,722
96,90,person,1643,752,1672,811,1657,781
97,5,car,1411,613,1518,733,1464,673
97,8,car,0,926,183,1080,91,1003
97,11,car,1582,903,1708,1052,1645,977
97,16,car,264,563,425,701,344,632
97,64,car,631,307,697,363,664,335
97,65,car,517,393,609,462,563,427
97,20,car,509,510,617,628,563,569
97,3,car,295,719,511,958,403,838
97,61,person,1079,484,1105,540,1092,512
97,24,car,1320,564,1389,637,1354,600
97,31,car,902,564,966,672,934,618
97,101,car,656,773,754,929,705,851
97,12,person,1358,821,1407,911,1382,866
97,1,car,368,1028,615,1076,491,1052
97,18,car,644,439,733,522,688,480
97,226,person,1808,897,1849,990,1828,943
97,314,car,1354,508,1413,565,1383,536
97,187,person,837,674,882,779,859,726
97,90,person,1643,751,1672,808,1657,779
97,111,car,731,221,789,265,760,243
98,5,car,1411,613,1519,733,1465,673
98,8,car,0,936,176,1080,88,1008
98,11,car,1583,905,1709,1054,1646,979
98,16,car,259,568,422,709,340,638
98,64,car,625,307,696,365,660,336
98,65,car,515,396,606,465,560,430
98,20,car,503,513,614,634,558,573
98,3,car,285,727,505,969,395,848
98,61,person,1079,483,1105,538,1092,510
98,24,car,1321,564,1390,637,1355,600
98,31,car,901,567,967,675,934,621
98,101,car,654,783,750,934,702,858
98,12,person,1360,828,1411,913,1385,870
98,18,car,640,442,732,526,686,484
98,314,car,1354,507,1413,565,1383,536
98,187,person,841,682,884,783,862,732
98,90,person,1642,749,1672,808,1657,778
98,322,truck,654,782,751,932,702,857
98,111,car,727,221,789,268,758,244
98,21,truck,1329,443,1414,564,1371,503
98,298,motorcycle,1362,834,1410,926,1386,880
98,19,car,1346,634,1408,711,1377,672
99,5,car,1413,613,1519,733,1466,673
99,8,car,0,950,164,1080,82,1015
99,11,car,1584,906,1712,1054,1648,980
99,16,car,251,575,417,716,334,645
99,64,car,622,309,693,368,657,338
99,65,car,511,399,603,468,557,433
99,20,car,499,518,611,640,555,579
99,3,car,275,733,499,982,387,857
99,61,person,1079,483,1105,538,1092,510
99,24,car,1322,565,1389,637,1355,601
99,31,car,900,574,966,683,933,628
99,101,truck,650,792,748,948,699,870
99,12,person,1364,835,1416,917,1390,876
99,18,car,635,442,732,531,683,486
99,187,person,839,691,883,793,861,742
99,90,person,1643,748,1672,805,1657,776
99,111,car,730,226,787,270,758,248
99,102,car,784,259,827,295,805,277
99,226,person,1809,896,1852,990,1830,943
100,5,car,1414,614,1520,733,1467,673
100,8,car,0,962,152,1080,76,1021
100,11,car,1583,906,1713,1055,1648,980
100,16,car,247,578,411,724,329,651
100,64,car,619,311,691,371,655,341
100,65,car,507,400,600,472,553,436
100,20,car,493,524,608,646,550,585
100,3,car,267,739,493,995,380,867
100,61,person,1079,483,1105,538,1092,510
100,24,car,1322,565,1388,638,1355,601
100,31,car,900,578,965,686,932,632
100,101,car,647,800,745,958,696,879
100,12,person,1367,840,1420,921,1393,880
100,18,car,632,444,730,535,681,489
100,187,person,836,703,881,793,858,748
100,111,car,729,229,785,270,757,249
100,226,person,1811,895,1854,992,1832,943
100,153,car,765,346,812,416,788,381
100,322,truck,647,798,745,958,696,878
